ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07130;2023-08-04T23:00:00+02:00;102240;40.0;1;320;1.7;288.55;284.55;77;49460.0;0;;;100.0;8;4560.0;;;;101800.0;;;740.0;;;;;289.25;;;2.6;4.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;4560.0;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.400000000000034;;;;;16.100000000000023;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;8
07130;2023-08-10T11:00:00+02:00;101840;80.0;1;140;4.5;297.55;289.75;62;18260.0;0;;;75.0;6;4080.0;;;;101410.0;;;-140.0;;;;;289.35;;;7.0;7.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;4080.0;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.400000000000034;;;;;16.200000000000045;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;8
07130;2023-08-11T05:00:00+02:00;102140;-20.0;5;210;2.2;291.85;290.85;94;16960.0;0;;;100.0;8;450.0;;;;101700.0;;;430.0;;;;;290.45;;;3.0;3.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;450.0;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.700000000000045;;;;;17.30000000000001;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;8
07130;2023-03-28T02:00:00+02:00;102600;0.0;5;160;3.6;281.15;276.45;72;60000.0;0;;;100.0;7;800.0;;;;102140.0;;;490.0;;;;;281.85;;;5.0;5.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;7.0;;930.0;8.0;;5400.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.0;;;;;8.700000000000045;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;3
07130;2023-03-31T05:00:00+02:00;100080;-180.0;6;240;9.2;285.55;280.65;72;13360.0;0;;;100.0;8;800.0;;;;99640.0;;;-1010.0;;;;;283.95;;;18.2;18.9;-10.0;1;0.0;;;-0.1;0.4;9.6;15.4;16.4;;;;;8.0;;990.0;;8;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.400000000000034;;;;;10.800000000000011;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;3
07130;2023-04-04T05:00:00+02:00;102520;0.0;0;270;0.5;275.35;274.35;93;7410.0;0;;;;0;;;;;102050.0;;;-290.0;;;;;278.45;;;1.0;1.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;2.2000000000000455;;;;;5.300000000000011;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;4
07130;2023-04-04T11:00:00+02:00;102660;60.0;1;110;3.3;282.25;273.45;54;16880.0;0;;;;0;;;;;102200.0;;;-140.0;;;;;277.05;;;5.3;6.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.100000000000023;;;;;3.900000000000034;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;4
07130;2023-04-06T05:00:00+02:00;101920;-130.0;6;220;2.1;281.35;280.25;93;8250.0;0;;;100.0;8;800.0;;;;101470.0;;;-460.0;;;;;282.85;;;3.1;3.4;-10.0;1;0.0;;;0.0;-0.1;0.8;1.0;1.0;;;;;7.0;;990.0;8.0;;1410.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.200000000000045;;;;;9.700000000000045;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;4
07130;2023-04-06T23:00:00+02:00;102110;150.0;1;340;2.7;281.35;278.25;81;50610.0;0;;;;0;;;;;101650.0;;;-20.0;;;;;282.35;;;4.2;5.8;-10.0;0;0.0;;;0.0;0.0;0.0;2.2;3.2;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.200000000000045;;;;;9.200000000000045;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;4
07130;2023-04-09T05:00:00+02:00;102150;-90.0;7;100;2.5;281.05;277.45;78;21080.0;0;;;100.0;8;6720.0;;;;101690.0;;;-70.0;;;;;281.25;;;3.8;5.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;6720.0;8.0;;7380.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.900000000000034;;;;;8.100000000000023;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;4
07130;2023-04-11T02:00:00+02:00;101980;80.0;3;270;4.3;281.75;279.55;86;39790.0;0;;;;1;7260.0;;;;101530.0;;;90.0;;;;;283.05;;;6.5;7.5;-10.0;;0.0;;;0.0;0.0;;;;;;;;1.0;;7260.0;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.600000000000023;;;;;9.900000000000034;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;4
07130;2023-01-21T13:00:00+01:00;103020;90.0;1;30;3.5;279.25;272.95;64;20140.0;0;;;;0;;;;;102560.0;;;700.0;;;;;272.95;;;6.0;7.6;-10.0;;;;;0.0;0.0;0.0;0.0;-0.1;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;6.100000000000023;;;;;-0.19999999999998863;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;1
07130;2023-01-30T07:00:00+01:00;102840;-60.0;7;220;3.9;278.65;278.25;97;9650.0;0;;;100.0;8;450.0;;;;102380.0;;;-410.0;277.45;;278.65;;277.75;;;6.1;6.1;-10.0;2;0.0;;;0.0;-0.1;-0.1;-0.1;-0.1;;;;;1.0;;480.0;8.0;;1140.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.5;4.300000000000011;;5.5;;4.600000000000023;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;1
07130;2023-05-29T05:00:00+02:00;101850;-20.0;8;360;2.4;286.15;284.05;87;15450.0;0;;;;0;;;;;101400.0;;;-60.0;;;;;286.15;;;4.4;4.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.0;;;;;13.0;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;5
07130;2023-05-31T11:00:00+02:00;102100;-60.0;7;20;4.4;290.85;284.45;66;10640.0;0;;;;0;;;;;101660.0;;;-130.0;;;;;286.55;;;7.3;8.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.700000000000045;;;;;13.400000000000034;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;5
07130;2023-06-01T02:00:00+02:00;101910;50.0;3;350;2.2;287.75;285.45;86;15570.0;0;;;;0;;;;;101470.0;;;-330.0;;;;;288.15;;;3.7;5.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.600000000000023;;;;;15.0;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;6
07130;2023-06-02T23:00:00+02:00;101860;150.0;3;30;4.4;288.25;283.05;71;21060.0;0;;;;0;;;;;101420.0;;;60.0;;;;;289.25;;;7.9;9.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.100000000000023;;;;;16.100000000000023;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;6
07130;2023-06-03T17:00:00+02:00;101620;-140.0;7;70;3.8;297.85;284.05;42;19400.0;0;;;;0;;;;;101190.0;;;-130.0;;;;;284.95;;;7.4;9.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.2;0.2;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.700000000000045;;;;;11.800000000000011;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;6
07130;2023-06-08T14:00:00+02:00;101060;-120.0;8;100;6.9;302.15;285.15;35;15720.0;0;;;;0;;;;;100640.0;;;-400.0;;;;;290.05;;;11.2;12.9;-10.0;2;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;29.0;;;;;16.900000000000034;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;6
07130;2023-08-15T08:00:00+02:00;101730;120.0;3;310;2.2;288.85;287.85;94;25010.0;0;;;100.0;8;450.0;;;;101290.0;;;400.0;288.65;;294.85;;290.05;;;3.5;3.5;-10.0;2;0.0;;;0.0;0.2;0.2;0.2;0.2;;;;;1.0;;330.0;8.0;;540.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.700000000000045;15.5;;21.700000000000045;;16.900000000000034;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;8
07130;2023-08-19T11:00:00+02:00;101740;220.0;1;210;5.3;294.55;288.85;70;19930.0;0;;;;5;800.0;;;;101310.0;;;620.0;;;;;288.75;;;8.8;8.8;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;0.2;;;;;3.0;;660.0;5.0;;930.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.400000000000034;;;;;15.600000000000023;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;8
07130;2023-08-26T08:00:00+02:00;101320;-10.0;5;190;2.8;285.95;285.15;95;32500.0;0;;;;2;6480.0;;;;100880.0;;;20.0;285.05;;292.45;;285.45;;;4.4;5.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;6480.0;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.800000000000011;11.900000000000034;;19.30000000000001;;12.300000000000011;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;8
07130;2023-08-29T11:00:00+02:00;101620;20.0;2;280;3.9;289.25;285.45;78;40590.0;0;;;100.0;8;1750.0;;;;101180.0;;;20.0;;;;;283.95;;;5.6;5.7;-10.0;0;0.0;;;0.0;0.2;0.2;0.2;0.2;;;;;8.0;;1560.0;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.100000000000023;;;;;10.800000000000011;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;8
07130;2023-08-31T08:00:00+02:00;101220;-60.0;6;160;3.3;287.75;286.65;93;7130.0;51;;;100.0;8;450.0;;;;100780.0;;;40.0;285.95;;292.05;;285.05;;;4.7;6.1;-10.0;1;0.0;;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;8.0;;360.0;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;Bruine, sans congélation, continue, faible au moment de l’observation;14.600000000000023;12.800000000000011;;18.900000000000034;;11.900000000000034;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;8
07130;2023-09-02T11:00:00+02:00;101750;160.0;3;60;2.9;294.05;289.45;75;36950.0;0;;;75.0;3;450.0;;;;101320.0;;;490.0;;;;;290.05;;;4.9;6.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;3.0;;420.0;6.0;;2220.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.900000000000034;;;;;16.900000000000034;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;9
07130;2023-09-02T17:00:00+02:00;101930;20.0;2;350;5.1;296.65;290.65;69;48440.0;0;;;;3;800.0;;;;101500.0;;;700.0;;;;;290.05;;;8.8;8.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;;750.0;3.0;;900.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.5;;;;;16.900000000000034;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;9
07130;2023-09-02T20:00:00+02:00;102010;80.0;3;20;3.2;295.75;290.45;72;33720.0;0;;;;0;;;;;101580.0;;;720.0;290.15;;297.45;;290.25;;;6.2;7.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.600000000000023;17.0;;24.30000000000001;;17.100000000000023;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;9
07130;2023-04-13T11:00:00+02:00;100890;20.0;3;250;5.5;283.45;276.95;64;28870.0;0;;;;1;800.0;;;;100440.0;;;360.0;;;;;280.35;;;9.1;10.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.4;;;;;;1.0;;900.0;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.300000000000011;;;;;7.2000000000000455;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;4
07130;2023-04-14T02:00:00+02:00;100980;-150.0;6;170;2.4;278.95;277.95;93;42310.0;0;;;100.0;8;3660.0;;;;100530.0;;;160.0;;;;;280.95;;;3.3;3.7;-10.0;1;0.0;;;0.0;0.0;-0.1;5.8;6.0;;;;;2.0;;3660.0;8.0;;4740.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.800000000000011;;;;;7.800000000000011;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;4
07130;2023-04-19T08:00:00+02:00;101870;10.0;2;360;1.2;280.05;279.45;96;2340.0;10;;;;0;;;;;101410.0;;;-470.0;279.45;;284.15;;280.95;;;1.8;3.1;-10.0;0;0.0;;;0.0;0.0;0.0;1.0;1.6;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse;;Brume;6.900000000000034;6.300000000000011;;11.0;;7.800000000000011;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;4
07130;2023-04-25T14:00:00+02:00;101730;0.0;0;90;3.1;285.65;278.35;61;33980.0;0;;;100.0;8;1250.0;;;;101280.0;;;330.0;;;;;280.15;;;5.1;6.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;2.4;;;;;2.0;;1110.0;8.0;;1290.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.5;;;;;7.0;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;4
07130;2023-04-30T23:00:00+02:00;102130;140.0;1;350;2.4;285.35;283.55;89;18990.0;0;;;100.0;8;450.0;;;;101680.0;;;70.0;;;;;287.25;;;4.2;7.1;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;0.2;;;;;8.0;;300.0;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.200000000000045;;;;;14.100000000000023;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;4
07130;2023-05-01T23:00:00+02:00;102360;180.0;2;10;1.7;283.75;280.25;79;55160.0;0;;;;0;;;;;101910.0;;;230.0;;;;;285.15;;;2.6;4.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.600000000000023;;;;;12.0;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;5
07130;2023-05-02T02:00:00+02:00;102400;30.0;0;40;0.5;281.45;280.85;96;19640.0;0;;;;0;;;;;101940.0;;;290.0;;;;;282.95;;;0.9;3.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.300000000000011;;;;;9.800000000000011;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;5
07130;2023-02-11T13:00:00+01:00;103760;-30.0;8;140;0.8;281.45;279.75;89;6330.0;0;;;;0;;;;;103300.0;;;-270.0;;;;;275.15;;;2.2;2.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.300000000000011;;;;;2.0;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;2
07130;2023-02-12T22:00:00+01:00;103370;40.0;3;110;2.1;277.65;275.55;86;10770.0;0;;;;0;;;;;102900.0;;;-260.0;;;;;275.45;;;3.6;3.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;4.5;;;;;2.3000000000000114;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;2
07130;2023-02-13T13:00:00+01:00;103340;-50.0;8;100;3.2;280.55;277.65;82;5980.0;0;;;;0;;;;;102880.0;;;-190.0;;;;;274.35;;;5.0;5.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.400000000000034;;;;;1.2000000000000455;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;2
07130;2023-02-13T22:00:00+01:00;103310;40.0;1;140;1.6;278.65;276.95;89;5230.0;0;;;;0;;;;;102840.0;;;-60.0;;;;;276.25;;;2.3;2.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;5.5;;;;;3.1000000000000227;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;2
07130;2023-02-16T07:00:00+01:00;102590;0.0;0;200;2.6;282.35;282.25;99;3130.0;10;;;100.0;8;80.0;;;;102130.0;;;30.0;281.85;;283.95;;278.85;;;3.6;4.6;-10.0;1;0.0;;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;8.0;;60.0;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;Brume;9.200000000000045;8.700000000000045;;10.800000000000011;;5.7000000000000455;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;2
07130;2023-02-18T01:00:00+01:00;103150;10.0;2;270;1.5;283.75;282.15;90;37630.0;0;;;100.0;8;450.0;;;;102690.0;;;330.0;;;;;282.95;;;2.6;4.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;450.0;8.0;;660.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.600000000000023;;;;;9.800000000000011;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;2
