annee;mois;date;jourSemaine;semaine;identifiantLigne;nomCourtLigne;typeLigne;categorieLigne;Frequentation
2023;Décembre;2023-12-06;Mercredi;50;50;50;Métropolitaine;Régulières Métropolitaines;1007.05882
2024;Juin;2024-06-07;Vendredi;23;62;62;Métropolitaine;Régulières Métropolitaines;1411.76471
2024;Juillet;2024-07-17;Mercredi;29;83;83;Métropolitaine;Régulières Métropolitaines;365.88235
2023;Août;2023-08-11;Vendredi;33;32;32;Inter-quartiers;Régulières Urbaines;445.88235
2024;Juillet;2024-07-25;Jeudi;30;803;API;Spéciale;Lignes Evènementielles;203.52941
2023;Décembre;2023-12-06;Mercredi;50;51;51;Métropolitaine;Régulières Métropolitaines;1137.64706
2024;Juin;2024-06-07;Vendredi;23;64;64;Métropolitaine;Régulières Métropolitaines;990.58824
2024;Juillet;2024-07-18;Jeudi;29;7;C7;CHRONOSTAR;CHRONOSTAR;2018.82353
2023;Août;2023-08-11;Vendredi;33;34;34;Inter-quartiers;Régulières Urbaines;229.41176
2024;Juillet;2024-07-25;Jeudi;30;1001;a;Métro;METRO;85598.40621
2023;Décembre;2023-12-06;Mercredi;50;52;52;Métropolitaine;Régulières Métropolitaines;2922.35294
2024;Juin;2024-06-07;Vendredi;23;68;68;Métropolitaine;Régulières Métropolitaines;1176.47059
2024;Juillet;2024-07-18;Jeudi;29;11;11;Urbaine;Régulières Urbaines;6822.35294
2023;Août;2023-08-11;Vendredi;33;51;51;Métropolitaine;Régulières Métropolitaines;654.11765
2024;Juillet;2024-07-26;Vendredi;30;3;C3;CHRONOSTAR;CHRONOSTAR;6157.64706
2023;Décembre;2023-12-06;Mercredi;50;54;54;Métropolitaine;Régulières Métropolitaines;3094.11765
2024;Juin;2024-06-07;Vendredi;23;73;73;Métropolitaine;Régulières Métropolitaines;1031.76471
2024;Juillet;2024-07-18;Jeudi;29;50;50;Métropolitaine;Régulières Métropolitaines;809.41176
2023;Août;2023-08-11;Vendredi;33;62;62;Métropolitaine;Régulières Métropolitaines;675.29412
2024;Juillet;2024-07-26;Vendredi;30;7;C7;CHRONOSTAR;CHRONOSTAR;1800.0
2023;Décembre;2023-12-06;Mercredi;50;59;59;Métropolitaine;Régulières Métropolitaines;2332.94118
2024;Juin;2024-06-07;Vendredi;23;81;81;Métropolitaine;Régulières Métropolitaines;603.52941
2024;Juillet;2024-07-18;Jeudi;29;54;54;Métropolitaine;Régulières Métropolitaines;2658.82353
2023;Août;2023-08-11;Vendredi;33;72;72;Métropolitaine;Régulières Métropolitaines;1163.52941
2024;Juillet;2024-07-26;Vendredi;30;11;11;Urbaine;Régulières Urbaines;6565.88235
2023;Décembre;2023-12-06;Mercredi;50;62;62;Métropolitaine;Régulières Métropolitaines;1481.17647
2024;Juin;2024-06-07;Vendredi;23;152;152ex;Express;Régulières Métropolitaines;96.47059
2024;Juillet;2024-07-18;Jeudi;29;55;55;Métropolitaine;Régulières Métropolitaines;2111.76471
2023;Août;2023-08-11;Vendredi;33;76;76;Métropolitaine;Régulières Métropolitaines;262.35294
2024;Juillet;2024-07-26;Vendredi;30;13;13;Urbaine;Régulières Urbaines;2531.76471
2023;Décembre;2023-12-06;Mercredi;50;67;67;Métropolitaine;Régulières Métropolitaines;2117.64706
2024;Juin;2024-06-07;Vendredi;23;159;159ex;Express;Régulières Métropolitaines;189.41176
2024;Juillet;2024-07-18;Jeudi;29;61;61;Métropolitaine;Régulières Métropolitaines;1324.70588
2023;Août;2023-08-11;Vendredi;33;78;78;Métropolitaine;Régulières Métropolitaines;809.41176
2024;Juillet;2024-07-26;Vendredi;30;14;14;Urbaine;Régulières Urbaines;3417.64706
2023;Décembre;2023-12-06;Mercredi;50;75;75;Métropolitaine;Régulières Métropolitaines;837.64706
2024;Juin;2024-06-07;Vendredi;23;172;172ex;Express;Régulières Métropolitaines;168.23529
2024;Juillet;2024-07-18;Jeudi;29;73;73;Métropolitaine;Régulières Métropolitaines;683.52941
2023;Août;2023-08-11;Vendredi;33;80;80;Métropolitaine;Régulières Métropolitaines;225.88235
2024;Juillet;2024-07-26;Vendredi;30;34;34;Inter-quartiers;Régulières Urbaines;296.47059
2023;Décembre;2023-12-06;Mercredi;50;77;77;Métropolitaine;Régulières Métropolitaines;2381.17647
2024;Juin;2024-06-07;Vendredi;23;178;178ex;Express;Régulières Métropolitaines;248.23529
2024;Juillet;2024-07-18;Jeudi;29;74;74;Métropolitaine;Régulières Métropolitaines;922.35294
2023;Août;2023-08-11;Vendredi;33;82;82;Métropolitaine;Régulières Métropolitaines;90.58824
2024;Juillet;2024-07-26;Vendredi;30;51;51;Métropolitaine;Régulières Métropolitaines;718.82353
2023;Décembre;2023-12-06;Mercredi;50;80;80;Métropolitaine;Régulières Métropolitaines;630.58824
2024;Juin;2024-06-08;Samedi;23;7;C7;CHRONOSTAR;CHRONOSTAR;1868.23529
2024;Juillet;2024-07-18;Jeudi;29;78;78;Métropolitaine;Régulières Métropolitaines;1031.76471
2023;Août;2023-08-12;Samedi;33;13;13;Urbaine;Régulières Urbaines;2318.82353
2024;Juillet;2024-07-26;Vendredi;30;52;52;Métropolitaine;Régulières Métropolitaines;1742.35294
2023;Décembre;2023-12-06;Mercredi;50;82;82;Métropolitaine;Régulières Métropolitaines;414.11765
2024;Juin;2024-06-08;Samedi;23;13;13;Urbaine;Régulières Urbaines;3547.05882
2024;Juillet;2024-07-18;Jeudi;29;90;90;Intercommunale;Régulières Métropolitaines;56.47059
2023;Août;2023-08-12;Samedi;33;14;14;Urbaine;Régulières Urbaines;1757.64706
2024;Juillet;2024-07-26;Vendredi;30;55;55;Métropolitaine;Régulières Métropolitaines;2108.23529
2023;Décembre;2023-12-06;Mercredi;50;152;152ex;Express;Régulières Métropolitaines;115.29412
2024;Juin;2024-06-08;Samedi;23;67;67;Métropolitaine;Régulières Métropolitaines;930.58824
2024;Juillet;2024-07-19;Vendredi;29;3;C3;CHRONOSTAR;CHRONOSTAR;6851.76471
2023;Août;2023-08-12;Samedi;33;32;32;Inter-quartiers;Régulières Urbaines;305.88235
2024;Juillet;2024-07-26;Vendredi;30;65;65;Métropolitaine;Régulières Métropolitaines;418.82353
2023;Décembre;2023-12-06;Mercredi;50;154;154ex;Express;Régulières Métropolitaines;421.17647
2024;Juin;2024-06-08;Samedi;23;72;72;Métropolitaine;Régulières Métropolitaines;1276.47059
2024;Juillet;2024-07-19;Vendredi;29;5;C5;CHRONOSTAR;CHRONOSTAR;7209.41176
2023;Août;2023-08-12;Samedi;33;50;50;Métropolitaine;Régulières Métropolitaines;437.64706
2024;Juillet;2024-07-26;Vendredi;30;72;72;Métropolitaine;Régulières Métropolitaines;1492.94118
2023;Décembre;2023-12-06;Mercredi;50;155;155ex;Express;Régulières Métropolitaines;370.58824
2024;Juin;2024-06-08;Samedi;23;75;75;Métropolitaine;Régulières Métropolitaines;300.0
2024;Juillet;2024-07-19;Vendredi;29;6;C6;CHRONOSTAR;CHRONOSTAR;8241.17647
2023;Août;2023-08-12;Samedi;33;62;62;Métropolitaine;Régulières Métropolitaines;524.70588
2024;Juillet;2024-07-26;Vendredi;30;83;83;Métropolitaine;Régulières Métropolitaines;330.58824
2023;Décembre;2023-12-06;Mercredi;50;159;159ex;Express;Régulières Métropolitaines;315.29412
2024;Juin;2024-06-08;Samedi;23;78;78;Métropolitaine;Régulières Métropolitaines;776.47059
2024;Juillet;2024-07-19;Vendredi;29;34;34;Inter-quartiers;Régulières Urbaines;320.0
2023;Août;2023-08-12;Samedi;33;68;68;Métropolitaine;Régulières Métropolitaines;354.11765
2024;Juillet;2024-07-26;Vendredi;30;804;TTZ;Spéciale;Régulières Métropolitaines;16.47059
2023;Décembre;2023-12-06;Mercredi;50;164;164ex;Express;Régulières Métropolitaines;162.35294
2024;Juin;2024-06-08;Samedi;23;82;82;Métropolitaine;Régulières Métropolitaines;148.23529
2024;Juillet;2024-07-19;Vendredi;29;64;64;Métropolitaine;Régulières Métropolitaines;671.76471
2023;Août;2023-08-12;Samedi;33;72;72;Métropolitaine;Régulières Métropolitaines;767.05882
2024;Juillet;2024-07-26;Vendredi;30;1002;b;Métro;METRO;41057.55297
2023;Décembre;2023-12-06;Mercredi;50;173;173ex;Express;Régulières Métropolitaines;143.52941
2024;Juin;2024-06-08;Samedi;23;121;N1;STAR de Nuit;Régulières Urbaines;168.23529
2024;Juillet;2024-07-19;Vendredi;29;81;81;Métropolitaine;Régulières Métropolitaines;351.76471
2023;Août;2023-08-12;Samedi;33;77;77;Métropolitaine;Régulières Métropolitaines;985.88235
2024;Juillet;2024-07-27;Samedi;30;1;C1;CHRONOSTAR;CHRONOSTAR;5304.70588
2023;Décembre;2023-12-06;Mercredi;50;175;175ex;Express;Régulières Métropolitaines;44.70588
2024;Juin;2024-06-08;Samedi;23;308;C8;CHRONOSTAR;CHRONOSTAR;9621.17647
2024;Juillet;2024-07-19;Vendredi;29;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2484.4582
2023;Août;2023-08-13;Dimanche;33;4;C4;CHRONOSTAR;CHRONOSTAR;2080.0
2024;Juillet;2024-07-27;Samedi;30;3;C3;CHRONOSTAR;CHRONOSTAR;4920.0
2023;Décembre;2023-12-06;Mercredi;50;178;178ex;Express;Régulières Métropolitaines;262.35294
2024;Juin;2024-06-09;Dimanche;23;64;64;Métropolitaine;Régulières Métropolitaines;150.58824
2024;Juillet;2024-07-20;Samedi;29;3;C3;CHRONOSTAR;CHRONOSTAR;5403.52941
2023;Août;2023-08-13;Dimanche;33;51;51;Métropolitaine;Régulières Métropolitaines;256.47059
2024;Juillet;2024-07-27;Samedi;30;32;32;Inter-quartiers;Régulières Urbaines;355.29412
2023;Décembre;2023-12-06;Mercredi;50;1002;b;Métro;METRO;0.0
2024;Juin;2024-06-09;Dimanche;23;72;72;Métropolitaine;Régulières Métropolitaines;481.17647
2024;Juillet;2024-07-20;Samedi;29;6;C6;CHRONOSTAR;CHRONOSTAR;5569.41176
2023;Août;2023-08-13;Dimanche;33;52;52;Métropolitaine;Régulières Métropolitaines;217.64706
2024;Juillet;2024-07-27;Samedi;30;59;59;Métropolitaine;Régulières Métropolitaines;662.35294
2023;Décembre;2023-12-06;Mercredi;50;9999;9999;Non identifié;Non identifiée;6528.23529
2024;Juin;2024-06-09;Dimanche;23;121;N1;STAR de Nuit;Régulières Urbaines;197.64706
2024;Juillet;2024-07-20;Samedi;29;32;32;Inter-quartiers;Régulières Urbaines;354.11765
2023;Août;2023-08-13;Dimanche;33;55;55;Métropolitaine;Régulières Métropolitaines;389.41176
2024;Juillet;2024-07-27;Samedi;30;68;68;Métropolitaine;Régulières Métropolitaines;483.52941
2023;Décembre;2023-12-07;Jeudi;50;3;C3;CHRONOSTAR;CHRONOSTAR;13045.88235
2024;Juin;2024-06-09;Dimanche;23;122;N2;STAR de Nuit;Régulières Urbaines;63.52941
2024;Juillet;2024-07-20;Samedi;29;51;51;Métropolitaine;Régulières Métropolitaines;601.17647
2023;Août;2023-08-13;Dimanche;33;61;61;Métropolitaine;Régulières Métropolitaines;261.17647
2024;Juillet;2024-07-27;Samedi;30;71;71;Métropolitaine;Régulières Métropolitaines;292.94118
2023;Décembre;2023-12-07;Jeudi;50;5;C5;CHRONOSTAR;CHRONOSTAR;16047.05882
2024;Juin;2024-06-09;Dimanche;23;1002;b;Métro;METRO;0.0
2024;Juillet;2024-07-20;Samedi;29;52;52;Métropolitaine;Régulières Métropolitaines;1056.47059
2023;Août;2023-08-13;Dimanche;33;67;67;Métropolitaine;Régulières Métropolitaines;1.17647
2024;Juillet;2024-07-27;Samedi;30;73;73;Métropolitaine;Régulières Métropolitaines;307.05882
2023;Décembre;2023-12-07;Jeudi;50;13;13;Urbaine;Régulières Urbaines;5887.05882
2024;Juin;2024-06-10;Lundi;24;2;C2;CHRONOSTAR;CHRONOSTAR;12835.29412
2024;Juillet;2024-07-20;Samedi;29;59;59;Métropolitaine;Régulières Métropolitaines;730.58824
2023;Août;2023-08-14;Lundi;34;6;C6;CHRONOSTAR;CHRONOSTAR;5687.05882
2024;Juillet;2024-07-27;Samedi;30;74;74;Métropolitaine;Régulières Métropolitaines;464.70588
2023;Décembre;2023-12-07;Jeudi;50;51;51;Métropolitaine;Régulières Métropolitaines;1121.17647
2024;Juin;2024-06-10;Lundi;24;3;C3;CHRONOSTAR;CHRONOSTAR;11136.47059
2024;Juillet;2024-07-20;Samedi;29;74;74;Métropolitaine;Régulières Métropolitaines;468.23529
2023;Août;2023-08-14;Lundi;34;32;32;Inter-quartiers;Régulières Urbaines;467.05882
2024;Juillet;2024-07-27;Samedi;30;77;77;Métropolitaine;Régulières Métropolitaines;915.29412
2023;Décembre;2023-12-07;Jeudi;50;53;53;Métropolitaine;Régulières Métropolitaines;2803.52941
2024;Juin;2024-06-10;Lundi;24;7;C7;CHRONOSTAR;CHRONOSTAR;3167.05882
2024;Juillet;2024-07-20;Samedi;29;78;78;Métropolitaine;Régulières Métropolitaines;431.76471
2023;Août;2023-08-14;Lundi;34;55;55;Métropolitaine;Régulières Métropolitaines;1371.76471
2024;Juillet;2024-07-27;Samedi;30;80;80;Métropolitaine;Régulières Métropolitaines;157.64706
2023;Décembre;2023-12-07;Jeudi;50;64;64;Métropolitaine;Régulières Métropolitaines;1009.41176
2024;Juin;2024-06-10;Lundi;24;13;13;Urbaine;Régulières Urbaines;4785.88235
2024;Juillet;2024-07-20;Samedi;29;80;80;Métropolitaine;Régulières Métropolitaines;164.70588
2023;Août;2023-08-14;Lundi;34;67;67;Métropolitaine;Régulières Métropolitaines;818.82353
2024;Juillet;2024-07-27;Samedi;30;1002;b;Métro;METRO;31683.74373
2023;Décembre;2023-12-07;Jeudi;50;90;90;Intercommunale;Régulières Métropolitaines;74.11765
2024;Juin;2024-06-10;Lundi;24;39;39;Inter-quartiers;Régulières Urbaines;23.52941
2024;Juillet;2024-07-20;Samedi;29;803;API;Spéciale;Lignes Evènementielles;116.47059
2023;Août;2023-08-14;Lundi;34;71;71;Métropolitaine;Régulières Métropolitaines;349.41176
2024;Juillet;2024-07-28;Dimanche;30;3;C3;CHRONOSTAR;CHRONOSTAR;1151.76471
2023;Décembre;2023-12-07;Jeudi;50;152;152ex;Express;Régulières Métropolitaines;122.35294
2024;Juin;2024-06-10;Lundi;24;55;55;Métropolitaine;Régulières Métropolitaines;2574.11765
2024;Juillet;2024-07-21;Dimanche;29;7;C7;CHRONOSTAR;CHRONOSTAR;642.35294
2023;Août;2023-08-14;Lundi;34;77;77;Métropolitaine;Régulières Métropolitaines;1196.47059
2024;Juillet;2024-07-28;Dimanche;30;4;C4;CHRONOSTAR;CHRONOSTAR;2354.11765
2023;Décembre;2023-12-07;Jeudi;50;154;154ex;Express;Régulières Métropolitaines;477.64706
2024;Juin;2024-06-10;Lundi;24;56;56;Métropolitaine;Régulières Métropolitaines;1027.05882
2024;Juillet;2024-07-21;Dimanche;29;54;54;Métropolitaine;Régulières Métropolitaines;342.35294
2023;Août;2023-08-14;Lundi;34;79;79;Métropolitaine;Régulières Métropolitaines;69.41176
2024;Juillet;2024-07-28;Dimanche;30;51;51;Métropolitaine;Régulières Métropolitaines;270.58824
2023;Décembre;2023-12-07;Jeudi;50;175;175ex;Express;Régulières Métropolitaines;50.58824
2024;Juin;2024-06-10;Lundi;24;71;71;Métropolitaine;Régulières Métropolitaines;397.64706
2024;Juillet;2024-07-21;Dimanche;29;67;67;Métropolitaine;Régulières Métropolitaines;1.17647
2023;Août;2023-08-14;Lundi;34;81;81;Métropolitaine;Régulières Métropolitaines;254.11765
2024;Juillet;2024-07-28;Dimanche;30;52;52;Métropolitaine;Régulières Métropolitaines;230.58824
2023;Décembre;2023-12-07;Jeudi;50;9999;9999;Non identifié;Non identifiée;23805.88235
2024;Juin;2024-06-10;Lundi;24;73;73;Métropolitaine;Régulières Métropolitaines;1008.23529
2024;Juillet;2024-07-21;Dimanche;29;72;72;Métropolitaine;Régulières Métropolitaines;341.17647
2023;Août;2023-08-14;Lundi;34;83;83;Métropolitaine;Régulières Métropolitaines;109.41176
2024;Juillet;2024-07-28;Dimanche;30;55;55;Métropolitaine;Régulières Métropolitaines;362.35294
2023;Décembre;2023-12-08;Vendredi;50;2;C2;CHRONOSTAR;CHRONOSTAR;15028.23529
2024;Juin;2024-06-10;Lundi;24;78;78;Métropolitaine;Régulières Métropolitaines;1385.88235
2024;Juillet;2024-07-21;Dimanche;29;1002;b;Métro;METRO;17279.45437
2023;Août;2023-08-14;Lundi;34;1001;a;Métro;METRO;57260.24799
2024;Juillet;2024-07-28;Dimanche;30;77;77;Métropolitaine;Régulières Métropolitaines;208.23529
2023;Décembre;2023-12-08;Vendredi;50;4;C4;CHRONOSTAR;CHRONOSTAR;27104.70588
2024;Juin;2024-06-10;Lundi;24;82;82;Métropolitaine;Régulières Métropolitaines;327.05882
2024;Juillet;2024-07-22;Lundi;30;6;C6;CHRONOSTAR;CHRONOSTAR;8252.94118
2023;Août;2023-08-14;Lundi;34;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;1160.0
2024;Juillet;2024-07-28;Dimanche;30;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;290.52632
2023;Décembre;2023-12-08;Vendredi;50;11;11;Urbaine;Régulières Urbaines;11065.88235
2024;Juin;2024-06-10;Lundi;24;154;154ex;Express;Régulières Métropolitaines;260.0
2024;Juillet;2024-07-22;Lundi;30;11;11;Urbaine;Régulières Urbaines;6397.64706
2023;Août;2023-08-15;Mardi;34;4;C4;CHRONOSTAR;CHRONOSTAR;2331.76471
2024;Juillet;2024-07-29;Lundi;31;10;10;Urbaine;Régulières Urbaines;1048.23529
2023;Décembre;2023-12-08;Vendredi;50;13;13;Urbaine;Régulières Urbaines;6490.58824
2024;Juin;2024-06-10;Lundi;24;161;161ex;Express;Régulières Métropolitaines;458.82353
2024;Juillet;2024-07-22;Lundi;30;13;13;Urbaine;Régulières Urbaines;2854.11765
2023;Août;2023-08-15;Mardi;34;11;11;Urbaine;Régulières Urbaines;1370.58824
2024;Juillet;2024-07-29;Lundi;31;12;12;Urbaine;Régulières Urbaines;2620.0
2023;Décembre;2023-12-08;Vendredi;50;54;54;Métropolitaine;Régulières Métropolitaines;3137.64706
2024;Juin;2024-06-10;Lundi;24;167;167ex;Express;Régulières Métropolitaines;91.76471
2024;Juillet;2024-07-22;Lundi;30;37;37;Inter-quartiers;Régulières Urbaines;84.70588
2023;Août;2023-08-15;Mardi;34;50;50;Métropolitaine;Régulières Métropolitaines;160.0
2024;Juillet;2024-07-29;Lundi;31;56;56;Métropolitaine;Régulières Métropolitaines;717.64706
2023;Décembre;2023-12-08;Vendredi;50;56;56;Métropolitaine;Régulières Métropolitaines;1082.35294
2024;Juin;2024-06-10;Lundi;24;1001;a;Métro;METRO;117229.35124
2024;Juillet;2024-07-22;Lundi;30;50;50;Métropolitaine;Régulières Métropolitaines;667.05882
2023;Août;2023-08-15;Mardi;34;54;54;Métropolitaine;Régulières Métropolitaines;476.47059
2024;Juillet;2024-07-29;Lundi;31;1001;a;Métro;METRO;74027.1607
2023;Décembre;2023-12-08;Vendredi;50;59;59;Métropolitaine;Régulières Métropolitaines;2348.23529
2024;Juin;2024-06-10;Lundi;24;1002;b;Métro;METRO;126.88889
2024;Juillet;2024-07-22;Lundi;30;56;56;Métropolitaine;Régulières Métropolitaines;803.52941
2023;Août;2023-08-15;Mardi;34;77;77;Métropolitaine;Régulières Métropolitaines;215.29412
2024;Juillet;2024-07-29;Lundi;31;1002;b;Métro;METRO;38447.80782
2023;Décembre;2023-12-08;Vendredi;50;70;70;Métropolitaine;Régulières Métropolitaines;125.88235
2024;Juin;2024-06-10;Lundi;24;9999;9999;Non identifié;Non identifiée;4829.41176
2024;Juillet;2024-07-22;Lundi;30;59;59;Métropolitaine;Régulières Métropolitaines;1481.17647
2023;Août;2023-08-15;Mardi;34;1002;b;Métro;METRO;20194.02683
2024;Juillet;2024-07-29;Lundi;31;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;1893.80805
2023;Décembre;2023-12-08;Vendredi;50;80;80;Métropolitaine;Régulières Métropolitaines;567.05882
2024;Juin;2024-06-11;Mardi;24;1;C1;CHRONOSTAR;CHRONOSTAR;19541.17647
2024;Juillet;2024-07-22;Lundi;30;71;71;Métropolitaine;Régulières Métropolitaines;389.41176
2023;Août;2023-08-16;Mercredi;34;5;C5;CHRONOSTAR;CHRONOSTAR;5656.47059
2024;Juillet;2024-07-29;Lundi;31;9999;9999;Non identifié;Non identifiée;611.76471
2023;Décembre;2023-12-08;Vendredi;50;83;83;Métropolitaine;Régulières Métropolitaines;990.58824
2024;Juin;2024-06-11;Mardi;24;4;C4;CHRONOSTAR;CHRONOSTAR;21971.76471
2024;Juillet;2024-07-22;Lundi;30;80;80;Métropolitaine;Régulières Métropolitaines;451.76471
2023;Août;2023-08-16;Mercredi;34;10;10;Urbaine;Régulières Urbaines;1611.76471
2024;Juillet;2024-07-30;Mardi;31;3;C3;CHRONOSTAR;CHRONOSTAR;6022.35294
2023;Décembre;2023-12-08;Vendredi;50;164;164ex;Express;Régulières Métropolitaines;150.58824
2024;Juin;2024-06-11;Mardi;24;5;C5;CHRONOSTAR;CHRONOSTAR;14529.41176
2024;Juillet;2024-07-22;Lundi;30;82;82;Métropolitaine;Régulières Métropolitaines;162.35294
2023;Août;2023-08-16;Mercredi;34;13;13;Urbaine;Régulières Urbaines;3408.23529
2024;Juillet;2024-07-30;Mardi;31;10;10;Urbaine;Régulières Urbaines;1189.41176
2023;Décembre;2023-12-08;Vendredi;50;165;165ex;Express;Régulières Métropolitaines;20.0
2024;Juin;2024-06-11;Mardi;24;7;C7;CHRONOSTAR;CHRONOSTAR;3197.64706
2024;Juillet;2024-07-22;Lundi;30;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2190.77399
2023;Août;2023-08-16;Mercredi;34;14;14;Urbaine;Régulières Urbaines;2905.88235
2024;Juillet;2024-07-30;Mardi;31;13;13;Urbaine;Régulières Urbaines;2681.17647
2023;Décembre;2023-12-08;Vendredi;50;172;172ex;Express;Régulières Métropolitaines;148.23529
2024;Juin;2024-06-11;Mardi;24;11;11;Urbaine;Régulières Urbaines;9368.23529
2024;Juillet;2024-07-23;Mardi;30;12;12;Urbaine;Régulières Urbaines;2904.70588
2023;Août;2023-08-16;Mercredi;34;54;54;Métropolitaine;Régulières Métropolitaines;1872.94118
2024;Juillet;2024-07-30;Mardi;31;37;37;Inter-quartiers;Régulières Urbaines;152.94118
2023;Décembre;2023-12-08;Vendredi;50;173;173ex;Express;Régulières Métropolitaines;164.70588
2024;Juin;2024-06-11;Mardi;24;37;37;Inter-quartiers;Régulières Urbaines;243.52941
2024;Juillet;2024-07-23;Mardi;30;13;13;Urbaine;Régulières Urbaines;3131.76471
2023;Août;2023-08-16;Mercredi;34;77;77;Métropolitaine;Régulières Métropolitaines;1310.58824
2024;Juillet;2024-07-30;Mardi;31;74;74;Métropolitaine;Régulières Métropolitaines;727.05882
2023;Décembre;2023-12-08;Vendredi;50;1001;a;Métro;METRO;159817.56984
2024;Juin;2024-06-11;Mardi;24;50;50;Métropolitaine;Régulières Métropolitaines;1030.58824
2024;Juillet;2024-07-23;Mardi;30;14;14;Urbaine;Régulières Urbaines;3858.82353
2023;Août;2023-08-16;Mercredi;34;80;80;Métropolitaine;Régulières Métropolitaines;325.88235
2024;Juillet;2024-07-30;Mardi;31;9999;9999;Non identifié;Non identifiée;314.11765
2023;Décembre;2023-12-08;Vendredi;50;1002;b;Métro;METRO;0.0
2024;Juin;2024-06-11;Mardi;24;56;56;Métropolitaine;Régulières Métropolitaines;1108.23529
2024;Juillet;2024-07-23;Mardi;30;32;32;Inter-quartiers;Régulières Urbaines;589.41176
2023;Août;2023-08-16;Mercredi;34;803;API;Spéciale;Lignes Evènementielles;136.47059
2024;Juillet;2024-07-31;Mercredi;31;4;C4;CHRONOSTAR;CHRONOSTAR;8874.11765
2023;Décembre;2023-12-09;Samedi;50;65;65;Métropolitaine;Régulières Métropolitaines;360.0
2024;Juin;2024-06-11;Mardi;24;64;64;Métropolitaine;Régulières Métropolitaines;983.52941
2024;Juillet;2024-07-23;Mardi;30;51;51;Métropolitaine;Régulières Métropolitaines;788.23529
2023;Août;2023-08-16;Mercredi;34;1002;b;Métro;METRO;40503.91269
2024;Juillet;2024-07-31;Mercredi;31;10;10;Urbaine;Régulières Urbaines;1238.82353
2023;Décembre;2023-12-09;Samedi;50;74;74;Métropolitaine;Régulières Métropolitaines;731.76471
2024;Juin;2024-06-11;Mardi;24;67;67;Métropolitaine;Régulières Métropolitaines;1420.0
2024;Juillet;2024-07-23;Mardi;30;55;55;Métropolitaine;Régulières Métropolitaines;2276.47059
2023;Août;2023-08-17;Jeudi;34;5;C5;CHRONOSTAR;CHRONOSTAR;5668.23529
2024;Juillet;2024-07-31;Mercredi;31;34;34;Inter-quartiers;Régulières Urbaines;310.58824
2023;Décembre;2023-12-09;Samedi;50;123;N3;STAR de Nuit;Régulières Urbaines;60.0
2024;Juin;2024-06-11;Mardi;24;154;154ex;Express;Régulières Métropolitaines;320.0
2024;Juillet;2024-07-23;Mardi;30;61;61;Métropolitaine;Régulières Métropolitaines;1209.41176
2023;Août;2023-08-17;Jeudi;34;14;14;Urbaine;Régulières Urbaines;2763.52941
2024;Juillet;2024-07-31;Mercredi;31;51;51;Métropolitaine;Régulières Métropolitaines;628.23529
2023;Décembre;2023-12-09;Samedi;50;153;153ex;Express;Régulières Métropolitaines;1.17647
2024;Juin;2024-06-11;Mardi;24;167;167ex;Express;Régulières Métropolitaines;82.35294
2024;Juillet;2024-07-23;Mardi;30;62;62;Métropolitaine;Régulières Métropolitaines;1169.41176
2023;Août;2023-08-17;Jeudi;34;32;32;Inter-quartiers;Régulières Urbaines;617.64706
2024;Juillet;2024-07-31;Mercredi;31;52;52;Métropolitaine;Régulières Métropolitaines;1455.29412
2023;Décembre;2023-12-09;Samedi;50;802;b relais;Spéciale;METRO;11674.11765
2024;Juin;2024-06-11;Mardi;24;168;168ex;Express;Régulières Métropolitaines;195.29412
2024;Juillet;2024-07-23;Mardi;30;73;73;Métropolitaine;Régulières Métropolitaines;665.88235
2023;Août;2023-08-17;Jeudi;34;34;34;Inter-quartiers;Régulières Urbaines;303.52941
2024;Juillet;2024-07-31;Mercredi;31;54;54;Métropolitaine;Régulières Métropolitaines;1949.41176
2023;Décembre;2023-12-09;Samedi;50;1001;a;Métro;METRO;127043.55863
2024;Juin;2024-06-11;Mardi;24;178;178ex;Express;Régulières Métropolitaines;298.82353
2024;Juillet;2024-07-23;Mardi;30;74;74;Métropolitaine;Régulières Métropolitaines;835.29412
2023;Août;2023-08-17;Jeudi;34;37;37;Inter-quartiers;Régulières Urbaines;52.94118
2024;Juillet;2024-07-31;Mercredi;31;61;61;Métropolitaine;Régulières Métropolitaines;930.58824
2023;Décembre;2023-12-09;Samedi;50;1002;b;Métro;METRO;0.0
2024;Juin;2024-06-11;Mardi;24;308;C8;CHRONOSTAR;CHRONOSTAR;11861.17647
2024;Juillet;2024-07-24;Mercredi;30;3;C3;CHRONOSTAR;CHRONOSTAR;6721.17647
2023;Août;2023-08-17;Jeudi;34;52;52;Métropolitaine;Régulières Métropolitaines;1585.88235
2024;Juillet;2024-07-31;Mercredi;31;70;70;Métropolitaine;Régulières Métropolitaines;43.52941
2023;Décembre;2023-12-10;Dimanche;50;7;C7;CHRONOSTAR;CHRONOSTAR;891.76471
2024;Juin;2024-06-12;Mercredi;24;4;C4;CHRONOSTAR;CHRONOSTAR;22361.17647
2024;Juillet;2024-07-24;Mercredi;30;7;C7;CHRONOSTAR;CHRONOSTAR;1882.35294
